Player,Team,Phase,Opponent,Venue,Season,Match Result,Role_x,Runs Scored,Balls Faced,Strike Rate,Economy Rate,Wickets Taken,Dot Ball Percentage,Performance vs Team,Bowling Economy vs Team,Rolling Strike Rate,Rolling Economy Rate,Consistency Score,Role_y
SO Hetmyer,Rajasthan Royals,Middle Overs,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",2022,Loss,Batter,5.0,2.0,250.0,0.0,0.0,0.0,250.0,0.0,126.0,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,Win,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,63.714,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",2023,Loss,Batter,7.0,10.0,140.0,0.0,0.0,80.0,140.0,0.0,181.0,0.0,161.97572712,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Lucknow Super Giants,"Wankhede Stadium, Mumbai",2022,Loss,Batter,19.0,23.0,82.61,0.0,0.0,47.83,82.60869565,0.0,93.428,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,4.0,9.0,44.44,0.0,0.0,55.56,44.44444444,0.0,127.11,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2023,Loss,Batter,2.0,7.0,28.57,0.0,0.0,71.43,28.57142857,0.0,81.492,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",2023,Win,Batter,6.0,8.0,75.0,0.0,0.0,37.5,75.0,0.0,87.966,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Win,Batter,32.0,23.0,139.13,0.0,0.0,43.48,139.1304348,0.0,99.27,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Punjab Kings,"Wankhede Stadium, Mumbai",2022,Win,Batter,6.0,4.0,150.0,0.0,0.0,25.0,150.0,0.0,113.428,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Win,Batter,2.0,5.0,40.0,0.0,0.0,60.0,40.0,0.0,77.27,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",2022,Loss,Batter,3.0,7.0,42.86,0.0,0.0,71.43,42.85714286,0.0,109.682,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2023,Win,Batter,28.0,14.0,200.0,0.0,0.0,35.71,200.0,0.0,114.666,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2022,Loss,Batter,13.0,18.0,72.22,0.0,0.0,61.11,72.22222222,0.0,119.3,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,Win,Batter,14.0,8.0,175.0,0.0,0.0,25.0,175.0,0.0,88.714,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Win,Batter,4.0,10.0,40.0,0.0,0.0,60.0,40.0,0.0,61.714,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",2022,Loss,Batter,2.0,1.0,200.0,0.0,0.0,0.0,200.0,0.0,99.682,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024,Win,Batter,6.0,4.0,150.0,0.0,0.0,25.0,150.0,0.0,78.714,0.0,80.98786356,Batter
SO Hetmyer,Rajasthan Royals,Powerplay,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2023,Win,Batter,7.0,5.0,140.0,0.0,0.0,60.0,140.0,0.0,104.296,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Death Overs,Mumbai Indians,M.Chinnaswamy Stadium,2019,Win,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,56.296,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,M.Chinnaswamy Stadium,2019,Win,Batter,8.0,4.0,200.0,0.0,0.0,25.0,200.0,0.0,76.296,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Middle Overs,Chennai Super Kings,MA Chidambaram Stadium,2019,Loss,Batter,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,77.6325,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Middle Overs,Mumbai Indians,M.Chinnaswamy Stadium,2019,Win,Batter,5.0,5.0,100.0,0.0,0.0,20.0,100.0,0.0,103.51,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Middle Overs,Rajasthan Royals,Sawai Mansingh Stadium,2019,Loss,Batter,1.0,9.0,11.11,0.0,0.0,88.89,11.11111111,0.0,64.328,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Middle Overs,Sunrisers Hyderabad,M.Chinnaswamy Stadium,2019,Win,Batter,46.0,27.0,170.37,0.0,0.0,25.93,170.3703704,0.0,78.402,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Powerplay,Sunrisers Hyderabad,M.Chinnaswamy Stadium,2019,Win,Batter,21.0,19.0,110.53,0.0,0.0,47.37,110.5263158,0.0,105.265,0.0,80.98786356,Batter
SO Hetmyer,Royal Challengers Bangalore,Powerplay,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2019,Win,Batter,9.0,9.0,100.0,0.0,0.0,55.56,100.0,0.0,100.0,0.0,80.98786356,Batter
SP Jackson,Kolkata Knight Riders,Death Overs,Chennai Super Kings,"Wankhede Stadium, Mumbai",2022,Win,Batter,3.0,3.0,100.0,0.0,0.0,0.0,100.0,0.0,73.334,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Death Overs,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,2.0,3.0,66.67,0.0,0.0,33.33,66.66666667,0.0,68.334,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Death Overs,Rajasthan Royals,"Brabourne Stadium, Mumbai",2022,Win,Batter,8.0,8.0,100.0,0.0,0.0,25.0,100.0,0.0,75.0,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2017,Win,Batter,6.0,6.0,100.0,0.0,0.0,16.67,100.0,0.0,73.182,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Middle Overs,Delhi Daredevils,Eden Gardens,2017,Win,Batter,12.0,5.0,240.0,0.0,0.0,0.0,240.0,0.0,175.555,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Middle Overs,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,3.0,4.0,75.0,0.0,0.0,25.0,75.0,0.0,123.404,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Middle Overs,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,101.182,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Middle Overs,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",2022,Loss,Batter,7.0,7.0,100.0,0.0,0.0,71.43,100.0,0.0,135.505,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2017,Win,Batter,10.0,11.0,90.91,0.0,0.0,36.36,90.90909091,0.0,147.34,0.0,59.17520829,Unknown
SP Jackson,Kolkata Knight Riders,Powerplay,Rising Pune Supergiant,Eden Gardens,2017,Loss,Batter,10.0,9.0,111.11,0.0,0.0,55.56,111.1111111,0.0,111.11,0.0,59.17520829,Unknown
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,Eden Gardens,2014,Loss,Bowler,0.0,0.0,0.0,20.0,0.0,100.0,0.0,20.0,0.0,23.049999999999997,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,JSCA International Stadium Complex,2014,Win,Batter,1.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,6.4525,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,MA Chidambaram Stadium,2019,Win,Bowler,0.0,0.0,0.0,2.0,0.0,66.67,0.0,2.0,0.0,6.458,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,Sheikh Zayed Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,10.0,0.0,33.33,0.0,10.0,0.0,12.642,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Loss,Bowler,0.0,0.0,0.0,16.71,1.0,78.57,0.0,16.71,0.0,11.278,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",2021,Loss,Batter,0.0,1.0,0.0,4.0,2.0,166.67000000000002,0.0,4.0,39.0,6.228,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Capitals,Sharjah Cricket Stadium,2021,Loss,Batter,1.0,5.0,20.0,3.43,1.0,122.86,20.0,3.43,59.714,5.144,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Capitals,Sheikh Zayed Stadium,2020/21,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,57.5,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Daredevils,Arun Jaitley Stadium,2018,Loss,Bowler,0.0,0.0,0.0,17.0,0.0,16.67,0.0,17.0,0.0,10.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Daredevils,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,1.0,0.0,83.33,0.0,1.0,62.5,4.333333333,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Daredevils,Eden Gardens,2017,Loss,Bowler,0.0,0.0,0.0,3.0,1.0,50.0,0.0,3.0,0.0,7.942,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Delhi Daredevils,Feroz Shah Kotla,2017,Loss,Bowler,5.0,5.0,200.0,35.14,1.0,107.14,200.0,35.14,112.38,27.928,466.80247010000005,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Gujarat Lions,Green Park,2016,Loss,Batter,2.0,7.0,28.57,0.0,0.0,71.43,28.57142857,0.0,42.38,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Loss,Batter,0.0,1.0,0.0,8.0,1.0,116.67,0.0,8.0,40.666,9.256,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Barabati Stadium,2014,Loss,Bowler,0.0,0.0,0.0,7.5,2.0,50.0,0.0,7.5,71.875,7.5,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Eden Gardens,2015,Win,Bowler,0.0,1.0,0.0,16.0,2.0,191.67000000000002,0.0,16.0,50.0,17.200000000000003,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Holkar Cricket Stadium,2018,Win,Bowler,0.0,0.0,0.0,11.0,0.0,16.67,0.0,11.0,0.0,8.8,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,M Chinnaswamy Stadium,2014,Loss,Batter,2.0,4.0,50.0,16.0,0.0,100.0,50.0,16.0,75.0,15.023333333,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Maharashtra Cricket Association Stadium,2015,Loss,Bowler,0.0,0.0,0.0,6.0,1.0,33.33,0.0,6.0,0.0,11.9,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2019,Loss,Bowler,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,12.342,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017,Loss,Bowler,0.0,0.0,0.0,6.0,0.0,16.67,0.0,6.0,0.0,5.828,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Kings XI Punjab,Sheikh Zayed Stadium,2014,Loss,Bowler,0.0,0.0,0.0,8.5,5.0,116.66,0.0,8.5,0.0,19.242,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Batter,21.0,7.0,300.0,0.0,0.0,14.29,300.0,0.0,89.0,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Lucknow Super Giants,"Eden Gardens, Kolkata",2023,Loss,Batter,1.0,3.0,33.33,11.14,1.0,95.24000000000001,33.33333333,11.14,76.666,7.228,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,Barabati Stadium,2014,Loss,Bowler,0.0,0.0,0.0,4.5,1.0,33.33,0.0,4.5,79.16666667,6.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,69.0,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,Eden Gardens,2015,Loss,Bowler,0.0,0.0,0.0,46.0,0.0,83.34,0.0,46.0,0.0,36.355999999999995,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2022,Loss,Bowler,0.0,0.0,0.0,13.0,0.0,16.67,0.0,13.0,0.0,5.65,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,Sheikh Zayed Stadium,2014,Win,Bowler,0.0,0.0,0.0,3.5,3.0,75.0,0.0,3.5,0.0,6.2,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,Wankhede Stadium,2018,Loss,Bowler,6.0,6.0,175.0,25.57,1.0,186.89999999999998,175.0,25.57,119.88,27.77,466.80247010000005,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2023,Loss,Batter,2.0,4.0,50.0,0.0,0.0,50.0,50.0,0.0,40.666,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Punjab Kings,Dubai International Cricket Stadium,2021,Loss,Batter,3.0,3.0,100.0,0.0,0.0,33.33,100.0,0.0,62.38,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Loss,Bowler,0.0,0.0,0.0,4.0,1.0,50.0,0.0,4.0,0.0,7.456,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,"Brabourne Stadium, Mumbai",2022,Loss,Bowler,0.0,0.0,0.0,2.25,1.0,62.5,0.0,2.25,0.0,5.078,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,Dubai International Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,15.5,0.0,33.33,0.0,15.5,0.0,13.442,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,Eden Gardens,2019,Win,Bowler,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,11.314,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,"Eden Gardens, Kolkata",2024,Loss,Batter,15.0,13.0,232.5,16.0,1.0,152.5,232.5,16.0,157.166,10.056,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Loss,Bowler,0.0,0.0,0.0,6.0,2.0,50.0,0.0,6.0,0.0,8.5,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,Sawai Mansingh Stadium,2018,Loss,Bowler,0.0,0.0,0.0,22.0,0.0,83.33,0.0,22.0,0.0,15.658000000000001,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rajasthan Royals,Sheikh Zayed Stadium,2014,Loss,Batter,1.0,2.0,50.0,9.5,0.0,75.0,50.0,9.5,66.66666667,9.485,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2017,Loss,Bowler,0.0,0.0,0.0,7.0,0.0,33.33,0.0,7.0,0.0,5.228,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rising Pune Supergiants,Eden Gardens,2016,Loss,Bowler,0.0,0.0,0.0,1.5,0.0,75.0,0.0,1.5,0.0,9.714,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,Loss,Bowler,0.0,0.0,0.0,14.0,1.0,33.33,0.0,14.0,0.0,7.956,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,4.0,0.0,33.33,0.0,4.0,0.0,5.792,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Royal Challengers Bangalore,Eden Gardens,2014,Loss,Bowler,0.0,0.0,0.0,40.71,2.0,109.53,0.0,40.71,0.0,31.584000000000003,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Royal Challengers Bangalore,"Eden Gardens, Kolkata",2023,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,40.666,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Loss,Bowler,0.0,0.0,0.0,19.29,1.0,73.81,0.0,19.29,0.0,16.658,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Royal Challengers Bangalore,Sharjah Cricket Stadium,2021,Loss,Batter,1.0,4.0,25.0,2.0,1.0,141.67000000000002,25.0,2.0,59.0,3.944,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,5.0,0.0,16.67,0.0,5.0,0.0,5.392,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,Eden Gardens,2018,Loss,Bowler,0.0,0.0,0.0,17.0,2.0,166.67000000000002,0.0,17.0,0.0,26.514000000000003,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"Eden Gardens, Kolkata",2023,Loss,Bowler,0.0,0.0,0.0,11.14,0.0,28.57,0.0,11.14,0.0,8.456,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,Feroz Shah Kotla,2016,Loss,Batter,1.0,3.0,33.33,7.71,0.0,109.53,33.33333333,7.71,46.666,6.356,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,M Chinnaswamy Stadium,2017,Loss,Bowler,0.0,0.0,0.0,2.0,0.0,66.67,0.0,2.0,0.0,5.228,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Loss,Bowler,0.0,0.0,0.0,5.0,1.0,33.33,0.0,5.0,0.0,8.828,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",2022,Loss,Batter,1.0,2.0,50.0,0.0,0.0,50.0,50.0,0.0,75.0,0.0,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,Loss,Bowler,0.0,0.0,0.0,2.57,1.0,57.14,0.0,2.57,0.0,8.114,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Death Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Loss,Bowler,0.0,0.0,0.0,3.0,0.0,66.67,0.0,3.0,0.0,8.3,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,Dubai International Cricket Stadium,2020/21,Loss,Batter,9.0,10.0,166.67000000000002,12.0,2.0,188.32000000000002,166.66666666999998,12.0,219.514,15.116,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,Eden Gardens,2018,Loss,Bowler,8.0,4.0,200.0,15.120000000000001,4.0,154.48000000000002,200.0,15.120000000000001,313.406,18.7265,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,"Eden Gardens, Kolkata",2023,Loss,Bowler,0.0,0.0,0.0,11.5,0.0,25.0,0.0,11.5,0.0,6.624,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,JSCA International Stadium Complex,2014,Loss,Bowler,0.0,0.0,0.0,5.08,0.0,23.08,0.0,5.08,0.0,4.716,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,MA Chidambaram Stadium,2018,Win,Bowler,0.0,0.0,0.0,9.25,1.0,54.17,0.0,9.25,0.0,15.14,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Loss,Bowler,1.0,3.0,33.33,11.25,3.0,129.17000000000002,33.33333333,11.25,79.902,12.532,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,Sheikh Zayed Stadium,2020/21,Loss,Batter,17.0,10.0,170.0,7.0,1.0,58.89,170.0,7.0,101.5,7.59,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Loss,Bowler,0.0,0.0,0.0,9.5,1.0,72.22,0.0,9.5,0.0,10.033999999999999,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",2021,Win,Bowler,0.0,0.0,0.0,11.5,1.0,16.67,0.0,11.5,0.0,6.634,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2023,Loss,Batter,4.0,6.0,66.67,8.0,0.0,100.0,66.66666667,8.0,124.286,5.124,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Brabourne Stadium, Mumbai",2022,Loss,Batter,4.0,2.0,200.0,3.67,2.0,105.56,200.0,3.67,162.27,5.132,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Loss,Batter,33.0,21.0,157.14,7.25,1.0,83.33,157.1428571,7.25,168.24,8.088,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Eden Gardens, Kolkata",2024,Loss,Batter,0.0,1.0,0.0,5.0,1.0,138.89,0.0,5.0,154.906,7.15,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",2021,Loss,Batter,0.0,1.0,0.0,6.63,0.0,131.57999999999998,0.0,6.63,75.698,5.19,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,Sharjah Cricket Stadium,2021,Loss,Bowler,20.0,6.0,333.33,15.33,2.0,41.67,333.3333333,15.33,126.0,13.464,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,Sheikh Zayed Stadium,2020/21,Loss,Batter,64.0,34.0,188.24,8.64,0.0,52.35,188.2352941,8.64,111.648,8.118,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Capitals,"Wankhede Stadium, Mumbai",2022,Loss,Batter,0.0,1.0,0.0,4.33,1.0,150.0,0.0,4.33,128.094,4.798,186.72098804,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Daredevils,Arun Jaitley Stadium,2018,Loss,Bowler,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,6.644,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Daredevils,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,5.67,1.0,33.33,0.0,5.67,179.12,6.39,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Daredevils,Eden Gardens,2015,Win,Bowler,0.0,0.0,0.0,17.0,3.0,92.11,0.0,17.0,0.0,20.208,280.08148206,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Delhi Daredevils,Feroz Shah Kotla,2014,Loss,Bowler,0.0,0.0,0.0,19.77,2.0,162.82,0.0,19.77,0.0,20.686,373.44197608,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Gujarat Lions,Eden Gardens,2017,Win,Bowler,0.0,0.0,0.0,10.0,0.0,33.33,0.0,10.0,0.0,6.508,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Gujarat Lions,Green Park,2016,Win,Bowler,0.0,0.0,0.0,6.92,1.0,38.46,0.0,6.92,0.0,6.504,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Gujarat Lions,Saurashtra Cricket Association Stadium,2017,Loss,Bowler,0.0,0.0,0.0,8.0,0.0,16.67,0.0,8.0,0.0,8.7,93.36049402,All-Rounder
SP Narine,Kolkata Knight Riders,Middle Overs,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Bowler,0.0,0.0,0.0,9.0,0.0,27.78,0.0,9.0,0.0,5.666,93.36049402,All-Rounder
